,ONTOLOGY,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
GO:0099023,CC,GO:0099023,vesicle tethering complex,20/2430,81/26704,0.246913580246914,2.71340750901793,4.88637923819464,2.84945276958479e-05,0.000863211111540512,0.000721094129513145,824681/842203/839974/831154/827757/820109/818059/831247/836222/841165/837210/838456/820201/822601/815960/838713/835106/824451/820625/817414,20
GO:0012506,CC,GO:0012506,vesicle membrane,30/2430,150/26704,0.2,2.19786008230453,4.65478083555021,3.07192566384524e-05,0.000863211111540512,0.000721094129513145,824352/842418/837438/831232/837054/840326/838892/820622/839001/822207/818931/839464/829059/816289/824478/827614/834798/815211/820647/825521/818049/830706/836508/825098/839499/837393/817230/820284/828241/832340,30
GO:0120025,CC,GO:0120025,plasma membrane bounded cell projection,26/2430,128/26704,0.203125,2.23220164609054,4.42134549179179,7.69266876530305e-05,0.0018013666025418,0.00150479397777419,841606/834489/828212/839902/831154/839416/828800/817807/826456/842831/828943/831247/821724/833623/842275/839138/839323/841270/818720/838780/827481/821312/824309/831400/823398/814817,26
GO:0005905,CC,GO:0005905,clathrin-coated pit,9/2430,26/26704,0.346153846153846,3.8039886039886,4.52583560763381,0.000313636927377088,0.0055082485370601,0.00460138386875596,828212/833474/839416/814723/824352/814689/828700/820284/832340,9
GO:0000407,CC,GO:0000407,phagophore assembly site,8/2430,22/26704,0.363636363636364,3.99610924055368,4.44807688493822,0.000462590084775465,0.00764634198952386,0.00638746680525874,829174/825452/836827/821453/834630/825369/823398/831594,8
GO:0005777,CC,GO:0005777,peroxisome,48/2430,326/26704,0.147239263803681,1.61805650231008,3.55245461934575,0.00061551379836594,0.00881256468705399,0.00736168542878082,817484/832491/826958/827563/817549/832820/829841/825394/821006/817197/831024/836655/817746/824329/817443/842864/817426/834412/843258/817697/819870/828484/819767/838652/843947/827381/831604/817876/818879/828891/822003/837140/817599/820630/817715/824876/836423/836635/832812/831498/821163/820462/830144/827314/817230/817562/841391/817625,48
GO:0042579,CC,GO:0042579,microbody,48/2430,326/26704,0.147239263803681,1.61805650231008,3.55245461934575,0.00061551379836594,0.00881256468705399,0.00736168542878082,817484/832491/826958/827563/817549/832820/829841/825394/821006/817197/831024/836655/817746/824329/817443/842864/817426/834412/843258/817697/819870/828484/819767/838652/843947/827381/831604/817876/818879/828891/822003/837140/817599/820630/817715/824876/836423/836635/832812/831498/821163/820462/830144/827314/817230/817562/841391/817625,48
GO:0048046,CC,GO:0048046,apoplast,48/2430,331/26704,0.145015105740181,1.59361456118757,3.43835936709638,0.000861739655321799,0.0115308972926393,0.00963247835271986,834742/840190/843353/819130/818959/28717391/817875/836533/824073/824893/842863/830142/6241037/816381/824802/828963/843842/830416/843208/830943/840188/6240315/28717277/820006/842862/828603/834485/827931/827831/829466/6240283/820496/834484/5008297/843734/844220/824891/831039/5008204/820102/819567/841765/830736/828416/843211/831863/823556/832220,48
GO:0017119,CC,GO:0017119,Golgi transport complex,6/2430,15/26704,0.4,4.39572016460905,4.16220880058837,0.0013703641063951,0.0167422745172618,0.0139858670812863,842203/839974/827757/818059/815960/824451,6
GO:0010168,CC,GO:0010168,ER body,5/2430,12/26704,0.416666666666667,4.57887517146776,3.92336855150458,0.00284934612246579,0.0304028671929618,0.0253974129388668,828899/842059/818563/832496/841841,5
GO:0010494,CC,GO:0010494,cytoplasmic stress granule,25/2430,153/26704,0.163398692810458,1.79563732214422,3.12271904493964,0.00292127193669028,0.0304028671929618,0.0253974129388668,820564/819130/822580/836533/839515/839295/841082/820591/827931/838708/821309/843998/820438/837304/814682/820102/836061/835976/817715/828859/830626/821676/844193/820615/841857,25
GO:0045239,CC,GO:0045239,tricarboxylic acid cycle enzyme complex,5/2430,13/26704,0.384615384615385,4.22665400443178,3.68174870462872,0.00428567732879182,0.0364931917997121,0.0304850412861427,836704/820984/828798/824707/835598,5
GO:0005802,CC,GO:0005802,trans-Golgi network,41/2430,299/26704,0.137123745819398,1.50689403636264,2.78883089448911,0.00538118131609824,0.0444738808771648,0.0371518090863748,827238/829691/827757/842796/828638/831554/842418/834447/819804/842281/833302/818435/826833/842275/820355/838892/826838/818371/839464/831966/825458/839185/818128/825257/825251/827614/819847/839686/829924/815960/829976/824451/834509/841394/830440/837393/839062/817230/830951/828241/831970,41
GO:0004888,MF,GO:0004888,transmembrane signaling receptor activity,41/2427,115/26522,0.356521739130435,3.89603195929847,9.87777452003016,5.64861368112391e-15,4.05005600936584e-12,2.80646911314788e-12,830991/823671/834896/834895/831700/817459/817458/823679/817474/833892/820538/825139/817471/842890/828950/817460/836150/818348/815862/825837/832170/820035/819940/836153/830565/817746/817841/828967/825144/824548/815863/822207/842891/829480/821717/828032/827890/819566/839277/836149/833810,41
GO:0042626,MF,GO:0042626,ATPase-coupled transmembrane transporter activity,58/2427,213/26522,0.272300469483568,2.97567080825842,9.18794918870793,1.75077404150612e-14,6.27652493879945e-12,4.34929130310995e-12,838122/843976/825269/821863/825513/822148/820498/823933/819314/827189/839353/823932/822863/819392/839922/820603/830375/827188/818520/820497/817544/820496/834447/829112/829918/824900/839921/839154/839920/827530/841761/842281/824516/843602/842275/818211/837881/839670/843474/827187/829142/842650/838324/823950/843201/825186/837280/841571/818031/823927/833896/837296/839277/834509/838327/832428/830144/818768,58
GO:0005509,MF,GO:0005509,calcium ion binding,65/2427,261/26522,0.24904214559387,2.72150629808019,8.87032659495984,4.89267941379894e-14,1.16935037989795e-11,8.1029638010986e-12,838719/837430/824241/839974/834473/829855/823902/844307/827757/834244/843997/838184/843936/825844/818059/835008/828763/827114/828603/833963/838470/838721/837365/838506/838716/843998/831091/825806/834842/826791/842710/816235/826790/817901/826673/835203/827330/829980/836626/841689/836301/838182/842865/820235/826789/825809/838195/818931/836753/828714/822147/827481/838723/825804/818710/815960/828283/821586/827826/824451/826541/837441/831123/829685/830686,65
GO:0015399,MF,GO:0015399,primary active transmembrane transporter activity,59/2427,231/26522,0.255411255411255,2.79110725835077,8.67741567141922,2.21269461161653e-13,3.96625509132263e-11,2.74839962285e-11,838122/843976/825269/821863/825513/822148/820498/823933/819314/827189/839353/823932/822863/819392/839922/820603/830375/827188/818520/820497/817544/820496/834447/829112/829918/824900/839921/839154/839920/827530/841761/842281/824516/843602/842275/818211/837881/839670/843474/827187/829142/842650/838324/823950/843201/825186/837280/841571/818031/823927/833896/837296/839277/833729/834509/838327/832428/830144/818768,59
GO:0016887,MF,GO:0016887,ATP hydrolysis activity,93/2427,468/26522,0.198717948717949,2.17156878281724,8.11558599216453,5.79808431281647e-13,8.31445290457882e-11,5.76146483294605e-11,838122/833998/825269/821863/825513/837429/831856/822148/820498/823933/819314/827189/824489/839353/823932/835341/830854/822863/819392/839922/820603/830375/827188/818520/820497/817544/830350/820496/827404/820438/835924/834447/829112/829918/835180/824900/823593/839921/842923/837101/839154/820102/839920/834207/827530/841761/831709/834695/842281/824516/843602/832950/842275/818211/837881/839670/843474/828520/827187/829142/831955/842650/838324/823950/843201/839376/831870/825186/837280/841571/820206/834434/843122/843771/836200/818031/816468/819106/823927/820142/834690/833896/837296/839277/823859/837154/834509/831954/830144/818768/826718/821116/817375,93
GO:0015662,MF,GO:0015662,P-type ion transporter activity,23/2427,49/26522,0.469387755102041,5.12941987672696,9.18230839313275,6.50483391068521e-12,5.82995739245162e-10,4.03984421821502e-10,821863/825513/822148/820603/830375/834447/829112/829918/824900/839154/843602/842275/837881/839670/829142/842650/838324/823950/843201/837280/837296/834509/832428,23
GO:0071949,MF,GO:0071949,FAD binding,30/2427,81/26522,0.37037037037037,4.04736834073464,8.71755895903959,7.87222086945069e-12,6.27153595932905e-10,4.34583421097161e-10,816469/839181/839182/839953/839488/839184/839950/839183/839952/839180/835799/839954/827834/832221/833862/819288/834464/843560/827831/817522/827381/829096/818046/817257/818481/837140/836635/829641/834465/832554,30
GO:0019199,MF,GO:0019199,transmembrane receptor protein kinase activity,30/2427,83/26522,0.36144578313253,3.94984139276513,8.54243277561539,1.61980264282331e-11,1.16139849490431e-09,8.04786155171159e-10,823671/831700/823679/817474/833892/820538/825139/817471/842890/828950/836150/818348/815862/825837/832170/820035/836153/817746/817841/828967/825144/824548/815863/842891/829480/821717/828032/827890/836149/833810,30
GO:0016705,MF,GO:0016705,oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen,84/2427,435/26522,0.193103448275862,2.11021411420371,7.40978615038421,3.5804242790829e-11,2.33378564372949e-09,1.61718685141352e-09,832589/818241/842802/838508/817628/840264/824763/836866/819098/821263/822298/819165/818013/832566/817626/826842/822222/814788/819166/832524/831483/835828/843308/832560/842803/829891/820696/832479/822224/816952/820690/837768/822218/833619/839508/820709/819159/822223/829886/818403/829327/823989/829779/822110/822232/827663/824124/821250/816281/840263/820691/819804/821554/821646/829765/830443/837873/830154/839883/841477/829894/828132/823990/832583/817457/822219/833992/839347/842798/817599/817157/841474/836428/836480/836477/821553/818910/832584/842199/843300/820689/837766/834736/837384,84
GO:0005506,MF,GO:0005506,iron ion binding,70/2427,341/26522,0.205278592375367,2.2432628046887,7.33353527982593,9.35550533691337e-11,5.15992102043606e-09,3.57554535953288e-09,832589/842802/817628/840264/836866/819098/839488/821263/822298/819165/818013/832566/817626/826842/822222/814788/819166/832221/821047/835828/814719/832560/842803/829891/820696/822224/816952/820690/822218/833619/819159/822223/829886/829327/823989/829779/822110/822232/827663/821250/816281/840263/820691/819804/821554/821646/837873/830154/841477/817693/829894/831720/823990/832583/817457/817257/822219/839347/842798/817599/817157/829641/841474/837168/821553/818910/832584/843300/820689/828316,70
GO:0020037,MF,GO:0020037,heme binding,71/2427,366/26522,0.193989071038251,2.1198921063356,6.84695435171479,9.43699757673002e-10,4.22895453907214e-08,2.93043608961616e-08,832589/821135/842802/817628/840264/836866/819098/821263/822298/836531/819165/818013/836533/832566/838016/824073/817626/826842/822222/826447/814788/819166/833954/830416/818374/835828/843308/832560/842803/829891/820696/822224/816952/820690/822218/833619/819159/822223/829886/829327/823989/829779/822110/822232/827663/821250/840263/820691/837304/821554/821646/837873/830154/841477/829894/838652/823990/832583/817457/822219/839347/842798/817599/817157/830561/818588/841474/821553/832584/842199/820689,71
GO:0140326,MF,GO:0140326,ATPase-coupled intramembrane lipid transporter activity,10/2427,12/26522,0.833333333333333,9.10657876665293,8.91435112924798,2.24768280341384e-09,8.95326983359847e-08,6.20413031117739e-08,822148/820603/830375/834447/839154/843602/842275/837881/838324/843201,10
GO:0015318,MF,GO:0015318,inorganic molecular entity transmembrane transporter activity,86/2427,488/26522,0.176229508196721,1.92581747688234,6.55135609921846,2.42657979416881e-09,9.15714585483705e-08,6.34540533433618e-08,834353/824046/830991/834896/828470/837852/831754/843976/821863/834895/842477/842975/842203/825513/817459/824349/839902/818479/837327/817458/844278/835085/838678/829400/826973/834574/830806/817460/821036/823713/831654/821531/834679/828255/817844/828638/819940/827626/832703/829112/829918/828899/824900/823707/843820/823641/844299/842281/842041/825050/817123/818409/829820/839138/839670/816783/829142/827740/823950/820622/837280/817206/821416/842721/839185/818071/843122/818255/835245/842022/814729/832496/815004/817490/824539/821030/839997/837296/819566/820384/834509/830799/831199/843366/814817/814931,86
GO:0043531,MF,GO:0043531,ADP binding,42/2427,172/26522,0.244186046511628,2.66843935953086,6.96707861214153,2.64337471444079e-09,9.47649835127023e-08,6.5666992906108e-08,838338/842711/836795/834936/837783/841440/826524/843626/843617/829466/820669/843620/820670/830350/827404/835924/843621/840250/836825/823593/842923/838336/834695/837635/842104/826809/823573/826810/831955/827395/829772/842220/843618/834517/834536/834690/842411/843622/831954/827397/826718/834561,42
GO:0005543,MF,GO:0005543,phospholipid binding,45/2427,196/26522,0.229591836734694,2.50895537448601,6.7294313035285,5.81226381421523e-09,1.94018184525662e-07,1.34444077069827e-07,824681/837408/834489/828212/830121/831154/833474/839416/820109/832491/844033/814723/831247/836222/838922/841165/825291/843418/814683/837210/831682/818802/826791/825794/10723114/819816/836626/828287/829174/831551/827369/826368/814689/825452/822601/828700/820647/821453/835106/825098/818422/820625/823398/842466/817414,45
GO:1901981,MF,GO:1901981,phosphatidylinositol phosphate binding,23/2427,65/26522,0.353846153846154,3.86679344553263,7.34427876859733,5.95313815838852e-09,1.94018184525662e-07,1.34444077069827e-07,824681/834489/828212/831154/833474/839416/820109/814723/831247/836222/841165/837210/818802/826791/829174/814689/825452/822601/828700/821453/835106/820625/817414,23
GO:0016298,MF,GO:0016298,lipase activity,34/2427,128/26522,0.265625,2.90272198187062,6.84847831275383,8.67608632600849e-09,2.37244532293724e-07,1.6439759119524e-07,829860/834101/818526/817604/820641/841837/819730/825433/829861/832488/839917/827388/824660/831268/824408/821243/817197/818802/826791/826790/821286/823964/831345/826673/10723040/841689/818527/831037/818507/826789/820932/841841/822247/818525,34
GO:0140303,MF,GO:0140303,intramembrane lipid transporter activity,10/2427,13/26522,0.769230769230769,8.40607270767963,8.47674942601711,8.93389452152098e-09,2.37244532293724e-07,1.6439759119524e-07,822148/820603/830375/834447/839154/843602/842275/837881/838324/843201,10
GO:0046873,MF,GO:0046873,metal ion transmembrane transporter activity,52/2427,247/26522,0.210526315789474,2.30060937262811,6.51763993383443,9.59299857427629e-09,2.45649284919861e-07,1.70221628836782e-07,830991/834896/828470/831754/821863/834895/842203/825513/817459/824349/817458/844278/829400/826973/834574/817460/821036/831654/834679/819940/829112/829918/828899/824900/844299/842281/842041/825050/839138/839670/827740/820622/837280/817206/842721/818071/835245/842022/814729/832496/815004/817490/824539/821030/839997/837296/819566/820384/834509/830799/843366/814931,52
GO:0061809,MF,GO:0061809,NAD+ nucleotidase, cyclic ADP-ribose generating,15/2427,31/26522,0.483870967741935,5.28769089676622,7.58091296067547,1.84009261367957e-08,4.39782134669418e-07,3.04745162686582e-07,834538/842711/834539/834522/834695/842104/826809/823573/831955/827395/834517/834690/827397/826718/834561,15
GO:0015075,MF,GO:0015075,monoatomic ion transmembrane transporter activity,74/2427,418/26522,0.177033492822967,1.93460333607364,6.11263280735582,2.5559873451234e-08,5.91175137565638e-07,4.09652301153903e-07,830991/834896/828470/831754/821863/834895/842975/842203/825513/817459/824349/839902/817458/841782/844278/838832/829400/826973/834574/817460/821036/823713/819251/831654/821531/834679/823956/826427/819940/832703/829112/829918/828899/824900/844299/819253/842281/842041/821037/825050/829820/839138/839670/819252/829142/827740/823950/820622/837280/817206/821416/842721/839185/818071/835245/842022/814729/832496/815004/817490/824539/821030/821373/839997/837296/819566/820384/834509/830799/832428/843366/839134/814817/814931,74
GO:0004364,MF,GO:0004364,glutathione transferase activity,21/2427,61/26522,0.344262295081967,3.76206204786318,6.85427606474104,4.71084642294874e-08,1.02353845007704e-06,7.09256622530081e-07,817496/831800/817495/843328/843329/820083/836368/843799/839515/839295/839479/814822/838288/814770/827931/844169/843864/817491/844174/817498/841805,21
GO:0016755,MF,GO:0016755,aminoacyltransferase activity,83/2427,498/26522,0.166666666666667,1.82131575333059,5.87224504067408,6.08098984048771e-08,1.2119743789339e-06,8.39832499239231e-07,825311/836676/837098/839251/2745878/836869/830902/818064/832801/836493/833727/827714/824410/842931/839461/836277/832556/828444/843106/836518/843971/842314/836643/820357/837980/830840/827062/836739/835029/844276/836276/842812/831911/831293/830929/828381/838472/818291/828287/825178/832027/819199/826739/838668/831758/817608/821529/835734/835882/838740/830916/820956/842036/824650/828953/832215/837099/836587/831860/824475/836163/836366/820543/831392/819684/828856/839365/829235/829042/836139/823804/823954/820772/816737/837412/842000/817562/819925/830017/820016/839808/831594/843368,83
GO:0019787,MF,GO:0019787,ubiquitin-like protein transferase activity,82/2427,490/26522,0.16734693877551,1.82874969518092,5.87670681389355,6.08522700719951e-08,1.2119743789339e-06,8.39832499239231e-07,825311/836676/837098/839251/2745878/836869/830902/818064/832801/836493/833727/827714/824410/842931/839461/836277/832556/828444/843106/836518/843971/842314/836643/820357/837980/830840/827062/836739/835029/844276/836276/842812/831911/831293/830929/828381/838472/818291/828287/825178/832027/819199/826739/838668/831758/817608/821529/835734/835882/838740/830916/820956/842036/824650/828953/832215/837099/836587/831860/824475/836163/836366/820543/831392/819684/828856/839365/829235/836139/823804/823954/820772/816737/837412/842000/817562/819925/830017/820016/839808/831594/843368,82
GO:0042578,MF,GO:0042578,phosphoric ester hydrolase activity,69/2427,389/26522,0.177377892030848,1.93836689429014,5.91724040982693,6.9205287222438e-08,1.34108624158076e-06,9.29300016187503e-07,841567/836638/843632/836040/839348/819730/821047/814719/836633/841160/824448/821239/825399/828591/838347/821175/820316/830937/839890/821243/828355/825706/829536/843761/816141/827526/814874/818802/826791/840379/837276/839558/818609/817438/826790/843609/830564/824693/817553/826673/834684/837935/826855/841689/814646/817489/830333/838835/826789/820932/831059/836753/828714/825146/837163/829303/817935/819724/817261/842708/818571/837069/821244/827539/824309/838330/828097/838428/840311,69
GO:0019904,MF,GO:0019904,protein domain specific binding,13/2427,28/26522,0.464285714285714,5.07366531284949,6.844740148162,3.06254995321722e-07,5.22821027727796e-06,3.62286611007149e-06,842863/6241037/6240315/842862/834485/6240283/834484/5008297/5008204/823573/827395/819296/824890,13
GO:0004683,MF,GO:0004683,calmodulin-dependent protein kinase activity,17/2427,47/26522,0.361702127659574,3.95264269871744,6.42995910916042,3.94298073264046e-07,6.57469112861212e-06,4.55590429817943e-06,819609/843936/836011/838470/831091/825806/816235/829980/820235/825809/836753/825804/828283/821586/826541/831123/829685,17
GO:0005516,MF,GO:0005516,calmodulin binding,37/2427,171/26522,0.216374269005848,2.36451518853445,5.681254564772,6.12055476421233e-07,9.75208392431164e-06,6.75766514317712e-06,834489/819609/831599/819332/843936/832750/837672/836011/829442/827891/819251/838470/842432/836211/831091/825806/820848/829918/816235/816864/836377/829980/839670/820235/820950/834620/828685/825809/836753/825804/838812/828283/821586/819625/826541/831123/829685,37
GO:0004630,MF,GO:0004630,phospholipase D activity,8/2427,12/26522,0.666666666666667,7.28526301332235,6.91155209283978,1.71823301708153e-06,2.4156334769558e-05,1.67390295988128e-05,819730/818802/826791/826790/826673/841689/826789/820932,8
GO:0070290,MF,GO:0070290,N-acylphosphatidylethanolamine-specific phospholipase D activity,8/2427,12/26522,0.666666666666667,7.28526301332235,6.91155209283978,1.71823301708153e-06,2.4156334769558e-05,1.67390295988128e-05,819730/818802/826791/826790/826673/841689/826789/820932,8
GO:0009931,MF,GO:0009931,calcium-dependent protein serine/threonine kinase activity,16/2427,47/26522,0.340425531914894,3.72013430467524,5.92362643745675,2.19810687892695e-06,2.9736653437559e-05,2.06058877230094e-05,819609/843936/838470/831091/825806/816235/829980/820235/825809/836753/825804/828283/821586/826541/831123/829685,16
GO:0010857,MF,GO:0010857,calcium-dependent protein kinase activity,16/2427,47/26522,0.340425531914894,3.72013430467524,5.92362643745675,2.19810687892695e-06,2.9736653437559e-05,2.06058877230094e-05,819609/843936/838470/831091/825806/816235/829980/820235/825809/836753/825804/828283/821586/826541/831123/829685,16
GO:0033612,MF,GO:0033612,receptor serine/threonine kinase binding,20/2427,70/26522,0.285714285714286,3.12225557713815,5.64265915066464,2.84167183924824e-06,3.77310871989071e-05,2.61455966496134e-05,28717391/842863/6241037/6240315/842862/834485/815862/6240283/834484/5008297/843734/836643/5008204/834892/838668/843211/829480/824650/837278/823804,20
GO:0008194,MF,GO:0008194,UDP-glycosyltransferase activity,51/2427,288/26522,0.177083333333333,1.93514798791375,5.06419827710552,3.53990992349662e-06,4.61475530026741e-05,3.19777508878546e-05,836802/827194/824481/835032/842342/820307/820194/817189/828081/817357/828500/842108/829559/829560/824736/837075/817566/816041/827905/816040/832206/827220/821710/831554/842114/837059/830979/838846/822462/817525/833302/821729/815080/817872/827960/818986/819903/817814/831966/827229/831823/825650/821312/837189/819579/827912/818258/819331/843462/818252/831400,51
GO:0042910,MF,GO:0042910,xenobiotic transmembrane transporter activity,20/2427,73/26522,0.273972602739726,2.99394370410507,5.41422207058935,5.77057528083128e-06,7.13362495923454e-05,4.94321512259958e-05,825269/842203/814938/820498/819314/837853/819392/839922/830058/828669/820497/820496/821934/839921/839920/833782/821935/825186/818031/839277,20
GO:0035251,MF,GO:0035251,UDP-glucosyltransferase activity,35/2427,180/26522,0.194444444444444,2.12486837888568,4.80595786566013,1.50337583982232e-05,0.000179653412858767,0.000124490069543181,836802/827194/824481/835032/820307/817189/828081/828500/829559/829560/824736/837075/817566/816041/816040/832206/827220/821710/831554/837059/830979/838846/817525/821729/817872/818986/819903/817814/827229/831823/825650/827912/818258/843462/818252,35
GO:0015291,MF,GO:0015291,secondary active transmembrane transporter activity,47/2427,272/26522,0.172794117647059,1.88827589132068,4.67341172540107,1.62386057843837e-05,0.00019087016962956,0.000132262673515602,834353/824046/828470/831754/842477/842975/842203/824349/839902/818479/814938/844278/828955/837853/844329/826973/834574/830806/830058/831654/821531/817844/828669/831193/821934/832703/823707/843820/844299/833782/818409/829820/816783/821935/832120/821416/842721/839185/843122/835245/842022/814729/824539/821030/831479/831199/814817,47
GO:0019842,MF,GO:0019842,vitamin binding,27/2427,127/26522,0.21259842519685,2.32325316566579,4.74406181859098,2.68489916897003e-05,0.000305567095897065,0.000211741421512757,827024/815864/817022/831599/837082/814732/820034/828726/829715/839691/835480/816281/832075/831024/836704/819804/816270/834660/831604/832845/824707/838301/840543/843565/818910/833841/839303,27
GO:0042887,MF,GO:0042887,amide transmembrane transporter activity,16/2427,57/26522,0.280701754385965,3.06747916350415,4.95916993709728,3.50020585670529e-05,0.000392132437384014,0.000271726507296858,837525/834646/842884/834574/819392/6241212/843543/839920/841257/832845/835437/835691/839185/818255/814735/830144,16
GO:1901681,MF,GO:1901681,sulfur compound binding,13/2427,41/26522,0.317073170731707,3.46494216487282,5.013001587796,4.62766152017058e-05,0.000510466663071124,0.000353725706481055,839515/839295/839479/814822/838288/827931/836704/843864/844174/831604/828891/824707/839303,13
GO:0050664,MF,GO:0050664,oxidoreductase activity, acting on NAD(P)H, oxygen as acceptor,8/2427,17/26522,0.470588235294118,5.1425385976393,5.42242421113686,5.54481227670524e-05,0.000576178319188067,0.000399260319543078,837430/840127/838506/826725/834842/842710/821806/828321,8
GO:0016829,MF,GO:0016829,lyase activity,54/2427,348/26522,0.155172413793103,1.69570777034227,4.14617661244108,8.6620008003827e-05,0.00087474008082738,0.000606147424430043,817628/823555/822298/831599/837082/844307/842405/826958/830894/814732/816509/828726/818470/2745818/839691/817367/830457/820669/829623/824306/832290/832672/824629/831039/823601/814980/838224/814753/828805/817426/841765/832657/823794/819870/835571/843947/828815/836339/839103/815120/818563/816149/825458/824280/823556/817754/843310/832554/830799/844193/833841/827314/842185/814643,54
GO:0008514,MF,GO:0008514,organic anion transmembrane transporter activity,34/2427,188/26522,0.180851063829787,1.97632134935872,4.26363153613923,9.1220265826337e-05,0.000908401813853939,0.000629473179386419,842477/829671/827860/834078/828955/821086/844329/818060/844074/819392/830806/820316/831193/814811/826685/839920/840072/837998/822740/816783/832845/818232/828400/824786/832812/824895/842170/844390/824578/828383/831479/821597/830144/818768,34
GO:0043295,MF,GO:0043295,glutathione binding,8/2427,19/26522,0.421052631578947,4.60121874525622,4.98362269496075,0.00014584365211974,0.00137591971802438,0.000953437725768935,839515/839295/839479/814822/838288/827931/843864/844174,8
GO:1900750,MF,GO:1900750,oligopeptide binding,8/2427,19/26522,0.421052631578947,4.60121874525622,4.98362269496075,0.00014584365211974,0.00137591971802438,0.000953437725768935,839515/839295/839479/814822/838288/827931/843864/844174,8
GO:0016682,MF,GO:0016682,oxidoreductase activity, acting on diphenols and related substances as donors, oxygen as acceptor,10/2427,29/26522,0.344827586206897,3.76823948964949,4.73372974123411,0.000158600841913875,0.00147684160587335,0.00102337111938959,820078/840127/838272/830142/825844/818630/821806/828321/838909/830604,10
GO:0016836,MF,GO:0016836,hydro-lyase activity,19/2427,84/26522,0.226190476190476,2.47178566523437,4.28781740904313,0.000170622285574542,0.00156841254816598,0.00108682481499573,823555/817367/832290/824629/823601/828805/819870/835571/843947/828815/815120/825458/824280/823556/843310/844193/833841/827314/842185,19
GO:0031406,MF,GO:0031406,carboxylic acid binding,23/2427,112/26522,0.205357142857143,2.24412119606804,4.18749084500503,0.000177854276416806,0.00157173830209734,0.00108912938205967,817171/825476/827931/837798/816281/834545/819804/819567/835639/828377/827381/825506/832845/837140/828492/829829/817715/836635/818910/827710/835598/827833/831178,23
GO:0043177,MF,GO:0043177,organic acid binding,23/2427,112/26522,0.205357142857143,2.24412119606804,4.18749084500503,0.000177854276416806,0.00157173830209734,0.00108912938205967,817171/825476/827931/837798/816281/834545/819804/819567/835639/828377/827381/825506/832845/837140/828492/829829/817715/836635/818910/827710/835598/827833/831178,23
GO:0005342,MF,GO:0005342,organic acid transmembrane transporter activity,25/2427,127/26522,0.196850393700787,2.15116033857943,4.12708312440212,0.000192398600853809,0.00164225948585929,0.00113799673687967,842477/829671/827860/834078/821086/844329/818060/844074/819392/830806/826685/840072/822740/816783/832845/818232/824786/824895/842170/844390/824578/828383/831479/821597/818768,25
GO:0046943,MF,GO:0046943,carboxylic acid transmembrane transporter activity,25/2427,127/26522,0.196850393700787,2.15116033857943,4.12708312440212,0.000192398600853809,0.00164225948585929,0.00113799673687967,842477/829671/827860/834078/821086/844329/818060/844074/819392/830806/826685/840072/822740/816783/832845/818232/824786/824895/842170/844390/824578/828383/831479/821597/818768,25
GO:0015562,MF,GO:0015562,efflux transmembrane transporter activity,7/2427,16/26522,0.4375,4.78095385249279,4.8012646115002,0.000289618658359317,0.00230729531159589,0.0015988304882526,838122/814938/817544/823707/842281/824516/827187,7
GO:0001727,MF,GO:0001727,lipid kinase activity,12/2427,43/26522,0.27906976744186,3.04964498232098,4.26902258388312,0.000347331122570497,0.00270691755307659,0.00187574702349285,832491/10723114/835203/818683/840326/818720/819260/828239/816388/842381/820647/830686,12
GO:0008483,MF,GO:0008483,transaminase activity,15/2427,62/26522,0.241935483870968,2.64384544838311,4.11271181618077,0.000372121118305889,0.00283841321090769,0.00196686638119126,815864/817022/837082/820034/828726/829715/837543/835480/832075/831024/816270/821995/834660/838301/843565,15
GO:0072341,MF,GO:0072341,modified amino acid binding,10/2427,32/26522,0.3125,3.41496703749485,4.33822015743323,0.000395795239196169,0.00295609569274639,0.00204841395724333,839515/839295/839479/814822/838288/827931/843864/844174/836626/832845,10
GO:0030170,MF,GO:0030170,pyridoxal phosphate binding,19/2427,90/26522,0.211111111111111,2.30699995421874,3.94183267237035,0.000436294281807104,0.00317355980587586,0.00219910479097615,827024/815864/817022/831599/837082/814732/820034/828726/829715/839691/835480/832075/831024/816270/834660/838301/840543/843565/833841,19
GO:0070279,MF,GO:0070279,vitamin B6 binding,19/2427,90/26522,0.211111111111111,2.30699995421874,3.94183267237035,0.000436294281807104,0.00317355980587586,0.00219910479097615,827024/815864/817022/831599/837082/814732/820034/828726/829715/839691/835480/832075/831024/816270/834660/838301/840543/843565/833841,19
GO:0016810,MF,GO:0016810,hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds,25/2427,134/26522,0.186567164179104,2.0387862910417,3.82597159742468,0.000453159114684783,0.00318544201204891,0.00220733851528604,823555/824763/838069/829566/818403/832290/821199/841602/830443/841026/835019/824751/835501/836227/836558/819049/832539/843459/823556/836228/836015/827506/843076/836565/816789,25
GO:0031072,MF,GO:0031072,heat shock protein binding,12/2427,45/26522,0.266666666666667,2.91410520532894,4.07853359630713,0.000548286374568211,0.00378001279389814,0.00261934381372667,837429/831856/820438/820091/820102/834207/832267/832950/825434/824006/842572/826849,12
GO:0032050,MF,GO:0032050,clathrin heavy chain binding,8/2427,23/26522,0.347826086956522,3.80100678955949,4.26510480676267,0.000678033460993965,0.00451392538827485,0.00312790542944393,828212/833474/839416/814723/824352/838892/814689/828700,8
