,ONTOLOGY,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
GO:0170033,BP,GO:0170033,L-amino acid metabolic process,34/2105,187/21061,0.181818181818182,1.81913193694666,3.74933033861096,0.000426071801559556,0.00311190219509424,0.00223417767289514,AT4G13890/AT2G43000/AT2G26400/AT5G17330/AT5G38710/AT1G79900/AT2G02010/AT4G22680/AT3G22460/AT1G17745/AT5G37600/AT4G12350/AT4G35630/AT2G02390/AT5G07440/AT4G34710/AT4G33150/AT2G41220/AT5G19550/AT5G11520/AT3G44720/AT2G17630/AT3G24090/AT4G26910/AT5G46180/AT2G16500/AT1G17290/AT1G36370/AT1G06570/AT1G72330/AT3G53180/AT4G17830/AT4G14710/AT5G55070,34
GO:0170039,BP,GO:0170039,proteinogenic amino acid metabolic process,34/2105,187/21061,0.181818181818182,1.81913193694666,3.74933033861096,0.000426071801559556,0.00311190219509424,0.00223417767289514,AT4G13890/AT2G43000/AT2G26400/AT5G17330/AT5G38710/AT1G79900/AT2G02010/AT4G22680/AT3G22460/AT1G17745/AT5G37600/AT4G12350/AT4G35630/AT2G02390/AT5G07440/AT4G34710/AT4G33150/AT2G41220/AT5G19550/AT5G11520/AT3G44720/AT2G17630/AT3G24090/AT4G26910/AT5G46180/AT2G16500/AT1G17290/AT1G36370/AT1G06570/AT1G72330/AT3G53180/AT4G17830/AT4G14710/AT5G55070,34
GO:0015711,BP,GO:0015711,organic anion transport,33/2105,180/21061,0.183333333333333,1.83429136975455,3.74593502834327,0.000440405098251658,0.00318124122253579,0.00228395934894344,AT1G15520/AT1G61800/AT4G35180/AT4G21120/AT5G40780/AT4G28390/AT3G01760/AT2G34960/AT1G77380/AT5G09470/AT5G13490/AT2G29940/AT2G02810/AT4G05590/AT1G14360/AT3G30390/AT4G15230/AT2G22500/AT5G27830/AT2G36590/AT4G23010/AT3G56200/AT5G27520/AT3G57280/AT1G58030/AT1G80510/AT3G54110/AT3G18440/AT4G22840/AT5G01340/AT3G20510/AT4G39850/AT1G25480,33
GO:0141124,BP,GO:0141124,intracellular signaling cassette,27/2105,138/21061,0.195652173913043,1.95754414954043,3.7606962437045,0.000497241164273392,0.00356567118526229,0.00255995929549364,AT5G11210/AT5G48410/AT4G35380/AT5G48400/AT2G33130/AT2G29110/AT2G29100/AT2G29120/AT4G26560/AT4G14640/AT3G07520/AT4G08470/AT4G16350/AT3G06540/AT4G29810/AT3G60860/AT5G66850/AT4G17615/AT1G51660/AT3G04110/AT4G38200/AT4G08480/AT3G21220/AT1G08720/AT4G08500/AT4G26070/AT1G49040,27
GO:0010628,BP,GO:0010628,positive regulation of gene expression,19/2105,86/21061,0.22093023255814,2.21045683035961,3.74825759595847,0.000709281656386892,0.00494241493425778,0.00354838693635994,AT1G66170/AT1G61110/AT5G54230/AT3G12977/AT3G08720/AT3G09600/AT1G69410/AT2G40470/AT1G05910/AT1G74310/AT2G46040/AT2G17975/AT5G63080/AT1G13950/AT1G07350/AT1G21580/AT4G03430/AT5G55390/AT1G08620,19
GO:0009226,BP,GO:0009226,nucleotide-sugar biosynthetic process,12/2105,43/21061,0.27906976744186,2.79215599624372,3.92009170723593,0.000772060292569,0.00535295954936887,0.00384313579262364,AT5G44480/AT1G67070/AT1G30620/AT3G24090/AT2G28760/AT3G46440/AT3G62830/AT2G35020/AT3G51160/AT1G78570/AT5G15490/AT5G18070,12
GO:0052482,BP,GO:0052482,defense response by cell wall thickening,7/2105,17/21061,0.411764705882353,4.11979879837921,4.28813830410523,0.000776342003610293,0.00535295954936887,0.00384313579262364,AT5G57220/AT3G54640/AT1G24150/AT1G59870/AT4G39950/AT4G03550/AT1G18570,7
GO:0062012,BP,GO:0062012,regulation of small molecule metabolic process,26/2105,135/21061,0.192592592592593,1.92693234802498,3.60042439513353,0.000801041162842614,0.00548490685113068,0.0039378668275706,AT1G65690/AT3G04070/AT5G26920/AT1G73805/AT3G26840/AT3G52430/AT3G09830/AT1G04770/AT1G54570/AT5G62570/AT5G49450/AT2G41070/AT1G29690/AT1G20780/AT4G25800/AT1G28380/AT1G68320/AT5G57740/AT5G60410/AT2G04650/AT1G22190/AT5G07350/AT3G21220/AT3G28930/AT5G03320/AT1G15780,26
GO:0030003,BP,GO:0030003,intracellular monoatomic cation homeostasis,34/2105,194/21061,0.175257731958763,1.75349315571663,3.51343604291576,0.000841339645611417,0.00572110959015763,0.00410744763465465,AT5G11210/AT5G48410/AT5G01490/AT5G48400/AT2G29110/AT3G51860/AT2G29100/AT2G29120/AT3G07520/AT1G78310/AT4G29900/AT4G27860/AT3G57330/AT1G79610/AT1G25520/AT5G01600/AT1G18910/AT4G30190/AT3G47950/AT1G65540/AT3G14070/AT1G07670/AT1G55730/AT2G01980/AT5G24290/AT2G04620/AT3G53720/AT1G07810/AT3G04110/AT1G04120/AT3G12100/AT5G23630/AT4G22220/AT1G29060,34
GO:2000762,BP,GO:2000762,regulation of phenylpropanoid metabolic process,9/2105,27/21061,0.333333333333333,3.33507521773555,4.04579343609622,0.000861041107458224,0.00582789098616976,0.00418411090872122,AT5G20230/AT5G05340/AT4G22680/AT1G15670/AT4G12350/AT4G38620/AT3G27190/AT1G80440/AT2G48110,9
GO:0006470,BP,GO:0006470,protein dephosphorylation,25/2105,129/21061,0.193798449612403,1.93899721961369,3.56480420894922,0.000910043018691557,0.00603287988510622,0.00433128186477414,AT5G59220/AT3G62260/AT5G02400/AT4G33920/AT1G34750/AT1G07630/AT2G40180/AT2G28890/AT1G72770/AT5G06750/AT3G55270/AT2G30020/AT5G46410/AT2G29400/AT1G22280/AT5G11860/AT4G26080/AT4G31750/AT2G33700/AT3G05580/AT1G64040/AT2G39840/AT4G18140/AT1G17550/AT3G25800,25
GO:0071214,BP,GO:0071214,cellular response to abiotic stimulus,36/2105,210/21061,0.171428571428571,1.71518154054971,3.47091823577721,0.000914721645865497,0.00603287988510622,0.00433128186477414,AT1G15520/AT1G66280/AT5G24090/AT3G45410/AT4G25380/AT2G37970/AT3G22840/AT1G05680/AT4G02380/AT3G17609/AT1G18390/AT4G37900/AT4G25350/AT5G13170/AT5G24120/AT3G21150/AT5G11260/AT5G47910/AT3G20660/AT1G64060/AT5G20730/AT1G78380/AT1G56510/AT2G36890/AT1G03060/AT5G55860/AT1G22280/AT1G08830/AT3G05210/AT3G17000/AT1G19180/AT2G39840/AT5G62460/AT1G67500/AT3G03740/AT1G25540,36
GO:0104004,BP,GO:0104004,cellular response to environmental stimulus,36/2105,210/21061,0.171428571428571,1.71518154054971,3.47091823577721,0.000914721645865497,0.00603287988510622,0.00433128186477414,AT1G15520/AT1G66280/AT5G24090/AT3G45410/AT4G25380/AT2G37970/AT3G22840/AT1G05680/AT4G02380/AT3G17609/AT1G18390/AT4G37900/AT4G25350/AT5G13170/AT5G24120/AT3G21150/AT5G11260/AT5G47910/AT3G20660/AT1G64060/AT5G20730/AT1G78380/AT1G56510/AT2G36890/AT1G03060/AT5G55860/AT1G22280/AT1G08830/AT3G05210/AT3G17000/AT1G19180/AT2G39840/AT5G62460/AT1G67500/AT3G03740/AT1G25540,36
GO:0009311,BP,GO:0009311,oligosaccharide metabolic process,19/2105,88/21061,0.215909090909091,2.16021917512416,3.63440214388823,0.000953906685605594,0.00624951489705725,0.00448681410085513,AT2G43000/AT1G66570/AT1G51420/AT5G65140/AT4G02280/AT4G25000/AT3G63010/AT5G20830/AT4G34860/AT5G11110/AT4G22590/AT1G72000/AT2G05320/AT4G12430/AT4G24040/AT1G21270/AT1G35580/AT3G06500/AT2G02860,19
GO:0048527,BP,GO:0048527,lateral root development,28/2105,151/21061,0.185430463576159,1.85527363105819,3.51478223974059,0.000958092900153579,0.00625615628842006,0.00449158226108945,AT5G13080/AT4G37060/AT1G08090/AT2G17500/AT2G46400/AT1G68765/AT4G37070/AT1G55020/AT3G02240/AT5G05730/AT1G21210/AT1G59870/AT1G56010/AT4G28490/AT5G20730/AT5G39610/AT3G22400/AT1G25220/AT3G02260/AT3G07390/AT1G18740/AT3G18830/AT5G57740/AT1G21410/AT3G53180/AT1G32230/AT5G45710/AT3G54010,28
GO:0000422,BP,GO:0000422,autophagy of mitochondrion,10/2105,33/21061,0.303030303030303,3.03188656157777,3.8925959573752,0.00104252265749764,0.00671847934831814,0.00482350524366814,AT4G04620/AT3G06420/AT4G21980/AT4G30510/AT3G57090/AT3G62770/AT3G19190/AT5G45900/AT5G43930/AT5G17290,10
GO:0032504,BP,GO:0032504,multicellular organism reproduction,38/2105,227/21061,0.167400881057269,1.67488358952358,3.40672713816644,0.00106152468154268,0.00681865365473018,0.00489542498431306,AT5G40010/AT2G41850/AT1G66170/AT4G02280/AT3G27490/AT3G57510/AT4G26930/AT2G32460/AT2G40170/AT5G13200/AT4G25640/AT1G30100/AT3G25180/AT5G13170/AT4G19230/AT1G72520/AT3G07970/AT4G26750/AT1G03060/AT1G01040/AT5G49450/AT2G29090/AT3G07160/AT3G10420/AT3G54620/AT2G46040/AT4G39010/AT1G06520/AT4G28370/AT3G02360/AT5G06100/AT2G06510/AT4G23050/AT1G29760/AT3G43210/AT4G01370/AT3G04620/AT3G11440,38
GO:0010229,BP,GO:0010229,inflorescence development,9/2105,28/21061,0.321428571428571,3.21596538853071,3.90996852220349,0.00115742449329004,0.00733903890922175,0.00526903348612323,AT4G29900/AT2G17040/AT3G02260/AT5G53400/AT1G51660/AT3G21220/AT3G46110/AT2G27990/AT1G09230,9
GO:0043162,BP,GO:0043162,ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway,7/2105,18/21061,0.388888888888889,3.89092108735814,4.08884403828774,0.00116137270158495,0.0073404710497613,0.00527006168566721,AT1G76970/AT5G01760/AT5G16880/AT3G53120/AT1G15130/AT2G38410/AT4G21560,7
GO:0009813,BP,GO:0009813,flavonoid biosynthetic process,18/2105,83/21061,0.216867469879518,2.16980797298457,3.55838935345145,0.00121592018427529,0.0076544147864886,0.00549545632957573,AT2G43000/AT5G24530/AT4G34131/AT1G75040/AT4G34135/AT4G15400/AT2G16720/AT2G15490/AT1G66380/AT4G25640/AT2G15480/AT3G21560/AT2G26170/AT5G63600/AT5G63580/AT5G04410/AT1G78570/AT2G28350,18
GO:0015849,BP,GO:0015849,organic acid transport,27/2105,146/21061,0.184931506849315,1.85028145641493,3.43551686378377,0.00121880641123601,0.0076544147864886,0.00549545632957573,AT1G15520/AT1G61800/AT4G35180/AT4G21120/AT5G40780/AT3G01760/AT2G34960/AT1G77380/AT5G09470/AT2G29940/AT4G05590/AT3G30390/AT4G15230/AT2G22500/AT5G27830/AT2G36590/AT3G56200/AT3G57280/AT1G58030/AT1G80510/AT3G54110/AT3G18440/AT4G22840/AT5G01340/AT3G20510/AT4G39850/AT1G25480,27
GO:0060560,BP,GO:0060560,developmental growth involved in morphogenesis,62/2105,421/21061,0.147268408551069,1.47345365914207,3.26998350808159,0.00123075506348821,0.00770491741332934,0.00553171448752427,AT5G44610/AT4G02650/AT1G09080/AT3G49120/AT5G13150/AT1G70140/AT5G44585/AT1G03050/AT2G47000/AT4G26930/AT5G65090/AT1G12950/AT3G08970/AT2G32460/AT1G63450/AT1G65240/AT4G28280/AT5G13990/AT3G13900/AT1G21210/AT5G16910/AT5G12180/AT5G54510/AT1G09240/AT5G36260/AT5G07830/AT4G28710/AT1G60420/AT3G06810/AT5G43900/AT2G17420/AT1G59820/AT1G03060/AT3G13870/AT3G63310/AT3G06540/AT2G41210/AT3G02260/AT4G04900/AT3G24170/AT3G07160/AT2G26650/AT3G56950/AT3G10380/AT4G17615/AT1G21270/AT3G01040/AT3G51160/AT3G05580/AT5G47200/AT4G13880/AT3G09840/AT1G21170/AT5G60410/AT3G51460/AT3G03110/AT3G21220/AT3G19020/AT5G15470/AT5G35700/AT3G54010/AT3G20630,62
GO:0009308,BP,GO:0009308,amine metabolic process,24/2105,126/21061,0.19047619047619,1.90575726727746,3.39814964989089,0.00146134233171479,0.0089495871991974,0.00642532015742528,AT2G19500/AT5G56970/AT4G34180/AT5G05730/AT4G34710/AT3G54640/AT1G09240/AT5G53120/AT2G04400/AT4G39950/AT5G14420/AT5G54810/AT4G29740/AT4G27070/AT1G25220/AT5G49450/AT4G12290/AT1G62810/AT2G16500/AT2G40000/AT5G06300/AT5G38530/AT5G64440/AT3G28930,24
GO:0051648,BP,GO:0051648,vesicle localization,9/2105,29/21061,0.310344827586207,3.10507003030551,3.78013355599641,0.00153101157304548,0.00926121111056961,0.00664904929204448,AT1G04600/AT1G09180/AT3G52190/AT4G28710/AT5G43900/AT3G10380/AT5G47480/AT1G24460/AT2G01470,9
GO:0051650,BP,GO:0051650,establishment of vesicle localization,9/2105,29/21061,0.310344827586207,3.10507003030551,3.78013355599641,0.00153101157304548,0.00926121111056961,0.00664904929204448,AT1G04600/AT1G09180/AT3G52190/AT4G28710/AT5G43900/AT3G10380/AT5G47480/AT1G24460/AT2G01470,9
GO:1905039,BP,GO:1905039,carboxylic acid transmembrane transport,19/2105,92/21061,0.206521739130435,2.06629660229268,3.41558393862034,0.00166455433879529,0.00994697320031608,0.0071413894280053,AT1G61800/AT4G35180/AT4G21120/AT5G40780/AT3G01760/AT2G34960/AT1G77380/AT5G09470/AT4G05590/AT3G30390/AT2G22500/AT2G36590/AT3G56200/AT3G57280/AT1G80510/AT3G54110/AT4G22840/AT4G39850/AT1G25480,19
GO:0071985,BP,GO:0071985,multivesicular body sorting pathway,10/2105,35/21061,0.285714285714286,2.85863590091619,3.66717721208439,0.00171791394906588,0.0101733522749487,0.00730391737472298,AT1G76970/AT5G01760/AT4G26750/AT3G10640/AT5G16880/AT1G15130/AT2G06530/AT5G63880/AT2G38410/AT4G21560,10
GO:2000377,BP,GO:2000377,regulation of reactive oxygen species metabolic process,15/2105,66/21061,0.227272727272727,2.27391492118333,3.45411136962617,0.00184704548929427,0.0107762535647583,0.00773676793242228,AT2G43000/AT1G63245/AT4G20860/AT5G44585/AT4G28280/AT3G10500/AT3G52430/AT4G23450/AT2G33380/AT3G48090/AT4G12290/AT2G01980/AT3G60800/AT1G32230/AT4G01370,15
GO:0021700,BP,GO:0021700,developmental maturation,39/2105,242/21061,0.161157024793388,1.61241239865727,3.19303448194864,0.00189316755804625,0.0109982835535374,0.00789617347043224,AT5G40010/AT5G44610/AT4G02280/AT3G27490/AT1G69490/AT2G47000/AT5G65090/AT1G12950/AT1G63450/AT2G40170/AT5G13200/AT1G30100/AT5G13170/AT4G19230/AT5G16910/AT2G17720/AT3G06300/AT1G59870/AT3G57630/AT4G28710/AT3G06810/AT5G43900/AT1G03060/AT1G01040/AT3G06540/AT2G29090/AT2G26650/AT3G10420/AT2G35610/AT3G54620/AT1G59610/AT3G05580/AT4G13880/AT2G22475/AT3G51460/AT4G23050/AT1G29760/AT5G23630/AT3G20630,39
GO:0010119,BP,GO:0010119,regulation of stomatal movement,22/2105,114/21061,0.192982456140351,1.93083302079427,3.32081876199704,0.00189625578509265,0.0109982835535374,0.00789617347043224,AT1G51850/AT1G09540/AT1G05100/AT3G59700/AT4G33050/AT1G07000/AT1G64060/AT2G17290/AT3G56400/AT2G39660/AT3G11820/AT4G16110/AT2G26650/AT4G04740/AT2G40750/AT4G26080/AT3G17000/AT5G44790/AT3G21220/AT4G01370/AT1G30270/AT4G18950,22
GO:0006972,BP,GO:0006972,hyperosmotic response,16/2105,73/21061,0.219178082191781,2.19292617056584,3.40229018334279,0.00197807527161553,0.0114391918933309,0.00821272184078682,AT2G43000/AT2G25090/AT5G46050/AT5G59820/AT1G79900/AT1G05680/AT5G67450/AT5G49480/AT1G48605/AT3G51960/AT3G19580/AT5G46180/AT2G40950/AT5G14640/AT5G26751/AT4G01370,16
GO:0010227,BP,GO:0010227,floral organ abscission,9/2105,30/21061,0.3,3.001567695962,3.65580339931033,0.00199550355652015,0.0115062368814554,0.00826085652052816,AT2G41850/AT3G56350/AT1G68765/AT4G38000/AT2G31880/AT4G28490/AT4G35600/AT1G51660/AT3G21220,9
GO:0006898,BP,GO:0006898,receptor-mediated endocytosis,11/2105,42/21061,0.261904761904762,2.6204162425065,3.50289477343817,0.00222239616941246,0.0126461715294544,0.00907926801917167,AT4G02650/AT5G35200/AT1G03050/AT2G01920/AT3G51890/AT2G01600/AT4G25940/AT1G59610/AT2G26890/AT3G11130/AT5G22770,11
GO:0043328,BP,GO:0043328,protein transport to vacuole involved in ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway,6/2105,15/21061,0.4,4.00209026128266,3.87584566865761,0.00223368511753346,0.0126461715294544,0.00907926801917167,AT1G76970/AT5G01760/AT5G16880/AT1G15130/AT2G38410/AT4G21560,6
GO:0097352,BP,GO:0097352,autophagosome maturation,6/2105,15/21061,0.4,4.00209026128266,3.87584566865761,0.00223368511753346,0.0126461715294544,0.00907926801917167,AT3G53230/AT4G04620/AT3G06420/AT4G21980/AT5G03340/AT3G09840,6
GO:0009309,BP,GO:0009309,amine biosynthetic process,11/2105,43/21061,0.255813953488372,2.55947632989007,3.41113733472197,0.00272094912707739,0.0151546706750248,0.0108802348979974,AT5G05730/AT4G34710/AT3G54640/AT1G09240/AT5G53120/AT2G04400/AT5G54810/AT4G27070/AT1G25220/AT2G16500/AT5G38530,11
GO:0035195,BP,GO:0035195,miRNA-mediated post-transcriptional gene silencing,5/2105,11/21061,0.454545454545455,4.54782984236666,3.92206654897751,0.00273583304275296,0.0151546706750248,0.0108802348979974,AT1G66700/AT1G69440/AT1G01040/AT1G08830/AT4G03430,5
GO:0048317,BP,GO:0048317,seed morphogenesis,5/2105,11/21061,0.454545454545455,4.54782984236666,3.92206654897751,0.00273583304275296,0.0151546706750248,0.0108802348979974,AT1G02580/AT1G19270/AT1G01040/AT3G15510/AT5G54650,5
GO:0016143,BP,GO:0016143,S-glycoside metabolic process,23/2105,125/21061,0.184,1.84096152019002,3.14243395960727,0.00288521884565024,0.0158486115978336,0.0113784469942811,AT3G60120/AT1G66280/AT5G24540/AT1G04580/AT3G60140/AT5G44585/AT2G44480/AT5G57220/AT5G13330/AT4G08850/AT5G48180/AT1G12160/AT1G21120/AT3G11580/AT1G04770/AT3G56400/AT1G59870/AT3G03640/AT3G16410/AT4G37400/AT5G63790/AT1G18570/AT1G12140,23
GO:0006892,BP,GO:0006892,post-Golgi vesicle-mediated transport,11/2105,44/21061,0.25,2.50130641330166,3.32194317725074,0.00330585686178474,0.0178118845121298,0.0127879708918622,AT1G47560/AT1G59820/AT1G23900/AT3G10380/AT3G60860/AT4G16670/AT1G10290/AT1G21170/AT3G52850/AT5G05570/AT5G52210,11
GO:0006817,BP,GO:0006817,phosphate ion transport,10/2105,38/21061,0.263157894736842,2.63295411926491,3.3573786107332,0.0033530325667686,0.0180168398410563,0.0129351177464614,AT5G43350/AT3G48850/AT1G76430/AT5G09470/AT3G01970/AT2G32830/AT4G25350/AT3G52190/AT2G22500/AT1G67940,10
GO:0005996,BP,GO:0005996,monosaccharide metabolic process,24/2105,134/21061,0.17910447761194,1.79198071400716,3.06475245411603,0.00341239031550251,0.0182364056969402,0.0130927541701637,AT1G60470/AT5G44480/AT1G06030/AT4G20860/AT2G46750/AT1G67070/AT1G30620/AT3G08590/AT1G06020/AT1G56600/AT1G75270/AT5G40760/AT3G04120/AT2G28760/AT5G15650/AT3G46440/AT2G31390/AT3G62830/AT5G13110/AT1G16300/AT5G51830/AT2G47180/AT2G04650/AT2G01140,24
GO:0009250,BP,GO:0009250,glucan biosynthetic process,25/2105,142/21061,0.176056338028169,1.76148338964906,3.03400316971187,0.00360033824172545,0.019188829764007,0.0137765432009125,AT1G06030/AT1G14080/AT1G44120/AT4G24000/AT1G06020/AT2G15390/AT5G16910/AT3G29810/AT5G60950/AT1G05570/AT4G04920/AT4G12720/AT2G31390/AT2G33100/AT3G07160/AT2G32530/AT1G71100/AT4G03550/AT3G02140/AT3G27190/AT5G51830/AT2G36850/AT5G20950/AT1G05170/AT5G18520,25
GO:0036503,BP,GO:0036503,ERAD pathway,14/2105,64/21061,0.21875,2.18864311163895,3.17354546333916,0.00375401250699265,0.0199539424899987,0.0143258528072212,AT1G09080/AT3G53230/AT1G08450/AT5G42020/AT1G65040/AT5G28540/AT5G61790/AT5G03340/AT3G09840/AT1G71220/AT1G09210/AT5G15400/AT4G27470/AT1G16900,14
GO:1901361,BP,GO:1901361,organic cyclic compound catabolic process,47/2105,317/21061,0.148264984227129,1.48342462366155,2.88997463178996,0.00392672733154136,0.0206493501274655,0.0148251179253982,AT4G10500/AT2G24850/AT5G24530/AT1G69720/AT4G11910/AT3G04060/AT3G08590/AT1G17170/AT1G71770/AT2G02390/AT4G34180/AT4G16690/AT4G22920/AT1G30110/AT3G20250/AT3G03470/AT5G53970/AT4G26270/AT3G17810/AT1G79270/AT1G59870/AT4G36090/AT3G04120/AT2G32550/AT4G01660/AT1G11190/AT4G39950/AT3G44880/AT4G02940/AT1G01040/AT2G33150/AT5G56630/AT5G64370/AT2G39780/AT5G43860/AT1G20780/AT5G22250/AT2G40000/AT2G17975/AT4G34890/AT4G14790/AT1G06570/AT2G39740/AT4G30870/AT1G58300/AT5G07350/AT2G01140,47
GO:0009687,BP,GO:0009687,abscisic acid metabolic process,11/2105,45/21061,0.244444444444444,2.4457218263394,3.23517552371711,0.00398737966098951,0.0208018854271728,0.0149346300307182,AT1G65690/AT4G18350/AT1G30100/AT4G19230/AT1G16540/AT2G29750/AT2G41070/AT2G29090/AT2G27150/AT1G20780/AT1G22190,11
GO:0005984,BP,GO:0005984,disaccharide metabolic process,16/2105,78/21061,0.205128205128205,2.05235398014495,3.10282471789276,0.00400679087787816,0.0208479989740785,0.0149677370663689,AT2G43000/AT1G66570/AT1G51420/AT5G65140/AT4G02280/AT4G25000/AT5G20830/AT4G34860/AT5G11110/AT4G22590/AT1G72000/AT4G12430/AT4G24040/AT1G35580/AT3G06500/AT2G02860,16
GO:0170041,BP,GO:0170041,non-proteinogenic amino acid metabolic process,9/2105,33/21061,0.272727272727273,2.72869790542,3.31176090506531,0.00408852422053112,0.0211616004275259,0.0151928859693724,AT1G01480/AT4G34180/AT2G39030/AT3G17810/AT5G46180/AT5G64370/AT2G40000/AT2G03800/AT4G17830,9
GO:0090351,BP,GO:0090351,seedling development,36/2105,229/21061,0.157205240174672,1.57287390181415,2.90464578647777,0.0041918955826225,0.0215833370468187,0.0154956700800529,AT1G66700/AT1G09090/AT1G48510/AT5G01550/AT1G74360/AT3G27490/AT1G03790/AT3G22840/AT5G13200/AT4G36880/AT2G13790/AT1G09970/AT4G18010/AT1G60190/AT3G16410/AT5G39610/AT4G26750/AT3G55850/AT3G63060/AT4G28300/AT1G03060/AT2G05710/AT1G74350/AT2G43820/AT4G21540/AT1G18740/AT5G27520/AT5G02310/AT5G63080/AT2G45210/AT4G28370/AT1G22190/AT3G06500/AT4G03430/AT4G39850/AT1G34120,36
GO:0010230,BP,GO:0010230,alternative respiration,5/2105,12/21061,0.416666666666667,4.16884402216944,3.65895977610671,0.00430644498771571,0.0219439522371457,0.0157545723064807,AT1G32350/AT2G18660/AT4G05020/AT3G22370/AT4G22260,5
GO:0071369,BP,GO:0071369,cellular response to ethylene stimulus,18/2105,93/21061,0.193548387096774,1.93649528771742,3.01613273519613,0.00453799483447003,0.0230049506775704,0.0165163118721748,AT5G40990/AT5G10520/AT3G45410/AT3G12500/AT3G52430/AT1G64060/AT1G06160/AT3G56400/AT3G23240/AT4G04920/AT5G47220/AT4G16110/AT3G24500/AT2G40750/AT3G04580/AT5G44790/AT1G32230/AT2G28290,18
GO:0120254,BP,GO:0120254,olefinic compound metabolic process,17/2105,86/21061,0.197674418604651,1.97777716400597,3.0277500115814,0.00457743230809649,0.0231453756706828,0.0166171294315514,AT1G65690/AT4G18350/AT1G01480/AT3G04070/AT4G26200/AT1G30100/AT3G21560/AT4G19230/AT1G16540/AT2G29750/AT2G41070/AT2G29090/AT2G27150/AT1G20780/AT5G57740/AT1G22190/AT3G21220,17
GO:0046352,BP,GO:0046352,disaccharide catabolic process,6/2105,17/21061,0.352941176470588,3.53125611289647,3.47919112631586,0.00463655448964113,0.0233247077897253,0.0167458802056051,AT4G25000/AT4G34860/AT1G72000/AT4G24040/AT1G35580/AT3G06500,6
GO:0022406,BP,GO:0022406,membrane docking,11/2105,46/21061,0.239130434782609,2.39255396054942,3.15070784973703,0.00477631577537158,0.0239058241346009,0.0171630903496521,AT2G23830/AT1G32270/AT3G61450/AT4G12120/AT3G52400/AT3G11820/AT1G18740/AT3G10380/AT5G54110/AT1G12360/AT1G08820,11
GO:0140056,BP,GO:0140056,organelle localization by membrane tethering,11/2105,46/21061,0.239130434782609,2.39255396054942,3.15070784973703,0.00477631577537158,0.0239058241346009,0.0171630903496521,AT2G23830/AT1G32270/AT3G61450/AT4G12120/AT3G52400/AT3G11820/AT1G18740/AT3G10380/AT5G54110/AT1G12360/AT1G08820,11
GO:0009688,BP,GO:0009688,abscisic acid biosynthetic process,8/2105,28/21061,0.285714285714286,2.85863590091619,3.27947715448666,0.00490451893701735,0.0243619933093154,0.0174905951750983,AT1G65690/AT4G18350/AT1G30100/AT1G16540/AT2G41070/AT2G27150/AT1G20780/AT1G22190,8
GO:0043289,BP,GO:0043289,apocarotenoid biosynthetic process,8/2105,28/21061,0.285714285714286,2.85863590091619,3.27947715448666,0.00490451893701735,0.0243619933093154,0.0174905951750983,AT1G65690/AT4G18350/AT1G30100/AT1G16540/AT2G41070/AT2G27150/AT1G20780/AT1G22190,8
GO:1902645,BP,GO:1902645,tertiary alcohol biosynthetic process,8/2105,28/21061,0.285714285714286,2.85863590091619,3.27947715448666,0.00490451893701735,0.0243619933093154,0.0174905951750983,AT1G65690/AT4G18350/AT1G30100/AT1G16540/AT2G41070/AT2G27150/AT1G20780/AT1G22190,8
GO:0048646,BP,GO:0048646,anatomical structure formation involved in morphogenesis,37/2105,240/21061,0.154166666666667,1.54247228820269,2.81652927562203,0.00517733512231254,0.0253342552387105,0.0181886267193689,AT4G37060/AT4G32810/AT1G58340/AT2G17500/AT5G15480/AT1G15040/AT5G23000/AT5G64510/AT4G37070/AT3G54150/AT1G55020/AT3G52430/AT5G05730/AT2G39350/AT2G29940/AT5G11110/AT5G20240/AT4G04920/AT3G24090/AT3G48090/AT5G20730/AT3G22400/AT1G25220/AT3G02260/AT3G18830/AT5G66210/AT2G26170/AT3G59530/AT5G57740/AT1G21410/AT3G57280/AT3G53180/AT5G64390/AT3G43210/AT2G27990/AT1G25540/AT2G28290,37
GO:0005976,BP,GO:0005976,polysaccharide metabolic process,64/2105,466/21061,0.137339055793991,1.37410824421722,2.72139274424,0.0055234306024049,0.0268280914973952,0.0192611204569214,AT2G21610/AT2G45220/AT5G44480/AT1G06030/AT2G41850/AT4G18990/AT1G14080/AT4G02280/AT2G28110/AT1G44120/AT2G14620/AT4G24000/AT3G57510/AT1G56550/AT1G68765/AT1G63450/AT1G30620/AT2G26440/AT1G53830/AT1G06020/AT4G01750/AT4G02320/AT2G15390/AT5G16910/AT3G29810/AT5G60950/AT1G05570/AT5G20860/AT3G23920/AT3G07970/AT3G28340/AT4G04920/AT4G12720/AT4G28490/AT2G28760/AT5G33290/AT3G46440/AT2G31390/AT1G33800/AT2G33100/AT5G53370/AT3G48580/AT1G74350/AT4G02330/AT3G07160/AT2G32530/AT1G71100/AT2G35610/AT4G03550/AT3G02140/AT3G27190/AT3G01040/AT1G06780/AT3G28150/AT5G51830/AT1G27930/AT2G36850/AT4G28370/AT5G20950/AT1G68725/AT1G05170/AT5G15490/AT5G15470/AT5G18520,64
