"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0009261","GO:0009261","ribonucleotide catabolic process","24/5177","56/20875",0.00231327734857903,0.00763107764398112,0.00390108901979304,"816781/824459/837507/836279/844293/829034/824710/837904/842072/840138/821870/841468/824599/816505/835369/828758/834634/829420/828564/816652/830052/816672/820461/828759",24
"GO:1990748","GO:1990748","cellular detoxification","22/5177","50/20875",0.00232164413811616,0.00763607714169699,0.00390364481683165,"834430/823972/834417/829652/822573/843831/831928/832538/820263/818766/835264/840148/832395/831532/826986/817365/844047/838544/2745823/820771/818746/828613",22
"GO:0000070","GO:0000070","mitotic sister chromatid segregation","23/5177","53/20875",0.00232506564090236,0.00763607714169699,0.00390364481683165,"837647/817851/842394/842804/833741/844213/834917/817411/823970/826806/838135/831404/841414/824873/825338/822195/829267/844108/826539/830445/828385/821496/817921",23
"GO:0009789","GO:0009789","positive regulation of abscisic acid-activated signaling pathway","23/5177","53/20875",0.00232506564090236,0.00763607714169699,0.00390364481683165,"819911/833590/817170/834184/838073/831889/838427/835956/835007/820816/824718/843117/821382/841764/836822/831747/814644/827842/836367/834702/841622/829571/841670",23
"GO:0014070","GO:0014070","response to organic cyclic compound","113/5177","359/20875",0.00233635885862806,0.00766188272755966,0.00391683691005292,"816556/842344/835934/837541/837960/834719/818511/835878/819554/841427/819550/819740/816762/829743/829409/815035/837956/827786/820094/827505/837231/827642/831889/830354/838044/830303/829676/832756/827088/817263/817830/840295/837362/818849/838837/818581/842656/830586/825905/828532/824570/832507/828025/816580/837150/839160/835713/815155/844206/826470/817649/837677/814903/829564/820060/836437/843513/814686/819584/836181/817369/824239/831023/838448/815101/818604/839937/824205/829510/830751/843096/814726/824885/820656/842953/841324/840058/838057/838518/843905/843805/824229/817212/3768391/829164/838332/832692/817513/838200/825298/844047/831813/830895/838895/838544/834700/3768804/838416/830029/820907/830062/829184/816935/28718283/840056/829628/843908/831668/830041/828993/829361/819749/833982",113
"GO:0010187","GO:0010187","negative regulation of seed germination","15/5177","30/20875",0.00250851334849787,0.00819029305663452,0.0041869659572033,"826728/835379/835701/831020/818862/823594/816837/840099/814686/835788/816538/829668/842953/838057/838176",15
"GO:0098869","GO:0098869","cellular oxidant detoxification","15/5177","30/20875",0.00250851334849787,0.00819029305663452,0.0041869659572033,"829652/822573/831928/832538/820263/818766/835264/840148/832395/831532/826986/817365/838544/818746/828613",15
"GO:0006399","GO:0006399","tRNA metabolic process","63/5177","184/20875",0.00250926032782751,0.00819029305663452,0.0041869659572033,"831213/841647/829246/817793/840314/820451/823701/828223/841237/835098/841442/820485/843202/838625/824778/823753/835328/820872/827443/840538/820551/844136/819880/817582/838630/819966/827480/829518/824875/816078/825755/828736/837690/839572/838833/831632/824706/815029/817503/832126/821282/842970/837734/831297/835579/832343/819181/828842/831533/839460/831312/818732/817782/817126/834962/841273/817673/814995/837376/824800/825486/829972/843175",63
"GO:0098771","GO:0098771","inorganic ion homeostasis","72/5177","215/20875",0.00251217957432198,0.00819029305663452,0.0041869659572033,"830529/816911/843195/827984/843138/837214/838600/827086/820532/837550/817306/832773/814844/832768/829337/835919/828981/840859/825814/820587/829247/842604/817568/816680/828764/828013/823882/832740/826470/827941/832346/819999/826992/841755/829919/821899/829226/829483/821924/829490/839411/832253/824311/837965/841529/835697/831874/832494/829682/830010/843816/831259/827760/822112/828988/824760/842719/838710/824775/832582/824790/830293/835815/824087/838622/820771/835246/844014/836256/824865/818723/824864",72
"GO:0090697","GO:0090697","post-embryonic plant organ morphogenesis","47/5177","130/20875",0.00252125053241426,0.00820786669676466,0.00419594979117117,"819671/820463/829025/831809/814953/830827/844110/835919/826172/817721/818849/815269/830019/829845/818116/843449/843202/839401/825473/843141/819674/838127/831757/827328/838462/28717514/830915/835759/836700/839108/821849/818033/825111/838598/843428/841367/843797/835028/844105/830453/827102/816798/818390/819127/827588/836841/839040",47
"GO:0006491","GO:0006491","N-glycan processing","8/5177","12/20875",0.00262451546607207,0.00845761486898949,0.00432362374468521,"820275/841584/829981/839879/831347/821668/836504/842871",8
"GO:0030388","GO:0030388","fructose 1,6-bisphosphate metabolic process","8/5177","12/20875",0.00262451546607207,0.00845761486898949,0.00432362374468521,"824459/828758/840953/830052/816672/824572/824746/828759",8
"GO:0043101","GO:0043101","purine-containing compound salvage","8/5177","12/20875",0.00262451546607207,0.00845761486898949,0.00432362374468521,"816874/843505/831882/829848/844345/828353/830985/820140",8
"GO:0046471","GO:0046471","phosphatidylglycerol metabolic process","8/5177","12/20875",0.00262451546607207,0.00845761486898949,0.00432362374468521,"835762/824669/819123/818514/829181/825233/825825/840112",8
"GO:0071265","GO:0071265","L-methionine biosynthetic process","8/5177","12/20875",0.00262451546607207,0.00845761486898949,0.00432362374468521,"841405/830035/835466/824872/834407/831660/815134/841433",8
"GO:0110156","GO:0110156","methylguanosine-cap decapping","8/5177","12/20875",0.00262451546607207,0.00845761486898949,0.00432362374468521,"837357/820530/841891/820529/844250/821797/834569/838495",8
"GO:1901465","GO:1901465","positive regulation of tetrapyrrole biosynthetic process","8/5177","12/20875",0.00262451546607207,0.00845761486898949,0.00432362374468521,"829266/835788/821673/834085/824885/5007676/834757/827479",8
"GO:0006783","GO:0006783","heme biosynthetic process","12/5177","22/20875",0.00265533540026254,0.0085445857757366,0.00436808420822409,"819059/835708/839489/821673/816538/827991/834085/830724/817589/820722/817195/824034",12
"GO:0050801","GO:0050801","monoatomic ion homeostasis","89/5177","275/20875",0.00269290319658088,0.00865298865760138,0.00442350092810115,"830529/816911/843195/816413/827984/843138/837214/838600/823281/827086/820532/837550/841878/817306/838028/832773/814844/838297/832768/829337/835919/828981/840859/825814/817400/843934/820587/829247/824714/822188/822503/817568/816680/828764/828013/823882/832740/826470/827941/832346/814776/819999/826992/841755/829919/821899/829226/820777/829483/835841/829490/829437/819329/839411/832253/837332/824311/837965/829231/841529/835697/831874/832494/829682/839571/816018/830010/837805/843816/831259/827760/822112/836388/824760/842719/838710/824775/832582/824790/830293/835815/824087/838622/820771/835246/844014/824865/818723/824864",89
"GO:0051783","GO:0051783","regulation of nuclear division","16/5177","33/20875",0.00272077334182313,0.00872996338455479,0.00446285123694729,"836317/839145/817851/839816/824036/844213/822331/823970/830326/821383/841414/824955/822195/844108/821496/817921",16
"GO:0006955","GO:0006955","immune response","88/5177","272/20875",0.00286308267959887,0.00916395352789084,0.00468471166896662,"835112/835244/834042/844066/842736/824721/831155/818077/837675/818982/830452/828626/823405/824749/837775/820713/834376/828219/839551/817049/829025/841792/827786/836617/819889/843615/843068/822098/824259/819056/835219/829785/832154/835956/841968/834562/820048/835513/840859/832289/823806/828532/825317/844250/816580/830463/821960/820989/818340/843123/833656/831393/830997/817403/837047/824072/835090/841140/826859/824311/829854/834676/822525/829954/840148/844348/820159/836263/830860/816765/844098/830859/816346/841622/839602/838790/836613/818299/829806/823681/830662/816736/828579/829949/828519/822807/816705/819126",88
"GO:0043488","GO:0043488","regulation of mRNA stability","27/5177","66/20875",0.00286835854819184,0.00916395352789084,0.00468471166896662,"837357/839244/819550/829557/837511/835931/820492/839689/824853/825027/836223/844250/821797/844417/820485/837284/838495/819966/837498/823551/817131/824886/832242/829635/837157/817747/826714",27
"GO:0120255","GO:0120255","olefinic compound biosynthetic process","27/5177","66/20875",0.00286835854819184,0.00916395352789084,0.00468471166896662,"844376/841427/839345/830354/843034/820730/824340/824853/839501/841665/841263/828205/816478/835968/840023/842775/844069/842536/822475/830751/843028/814873/836367/816812/830302/836709/837753",27
"GO:0045926","GO:0045926","negative regulation of growth","17/5177","36/20875",0.00288379168184851,0.00917539766249881,0.00469056203374379,"835519/832860/826890/826889/840123/840218/819731/831757/830912/842999/835209/825528/839389/821884/820907/823871/841156",17
"GO:0006271","GO:0006271","DNA strand elongation involved in DNA replication","10/5177","17/20875",0.00289662778224178,0.00917539766249881,0.00469056203374379,"836845/817292/816142/818812/837333/828153/824368/834670/817506/837249",10
"GO:0022616","GO:0022616","DNA strand elongation","10/5177","17/20875",0.00289662778224178,0.00917539766249881,0.00469056203374379,"836845/817292/816142/818812/837333/828153/824368/834670/817506/837249",10
"GO:0060688","GO:0060688","regulation of morphogenesis of a branching structure","10/5177","17/20875",0.00289662778224178,0.00917539766249881,0.00469056203374379,"829034/834154/820732/829799/821696/817659/827568/839901/843212/3767658",10
"GO:0080036","GO:0080036","regulation of cytokinin-activated signaling pathway","10/5177","17/20875",0.00289662778224178,0.00917539766249881,0.00469056203374379,"839506/829322/820416/821159/817056/820746/821705/833930/838565/820883",10
"GO:2000032","GO:2000032","regulation of secondary shoot formation","10/5177","17/20875",0.00289662778224178,0.00917539766249881,0.00469056203374379,"829034/834154/820732/829799/821696/817659/827568/839901/843212/3767658",10
"GO:0140546","GO:0140546","defense response to symbiont","116/5177","372/20875",0.00292396663225648,0.00924885899281129,0.00472811625641474,"835112/835244/834042/844066/842736/824721/831155/818077/842951/818982/830452/841427/828626/823405/824749/837775/820713/834376/834307/828219/839551/817049/829025/841792/827786/836617/819889/843615/822098/819056/820405/835219/831889/829785/832154/841968/834562/835513/840859/815840/832289/823806/818581/830586/819634/816647/828532/844250/816580/839160/830463/833534/824149/834443/826470/839203/833747/842072/820989/821379/818340/837464/843123/836181/833656/831393/830997/817403/842183/837047/824072/835090/841140/826859/824311/829854/834403/829510/834676/817246/822525/829954/840148/844348/820159/836263/830860/816765/818664/841575/839843/830859/821966/825298/819682/816346/841622/838416/839602/816888/836613/818299/829806/823681/828608/830662/816736/831457/828579/829949/841996/828519/822807/816705/819126/834905",116
"GO:0140013","GO:0140013","meiotic nuclear division","44/5177","121/20875",0.00299044435376073,0.00944365747659337,0.00482769933781006,"836317/843928/832060/841784/837647/839286/839145/819410/834117/832261/839560/836733/839816/836456/842394/841256/830381/824036/821947/831314/822331/838135/844215/844441/821383/821972/824955/829038/835759/829267/821860/844108/827876/835898/832208/827261/836473/835166/835305/837893/842341/837614/2745578/843058",44
"GO:0010223","GO:0010223","secondary shoot formation","18/5177","39/20875",0.00300249020219942,0.00944365747659337,0.00482769933781006,"844066/819554/820621/821132/829034/834154/820732/829799/821696/836269/817659/827568/839901/822075/826934/843212/28718327/3767658",18
"GO:0010346","GO:0010346","shoot axis formation","18/5177","39/20875",0.00300249020219942,0.00944365747659337,0.00482769933781006,"844066/819554/820621/821132/829034/834154/820732/829799/821696/836269/817659/827568/839901/822075/826934/843212/28718327/3767658",18
"GO:0042558","GO:0042558","pteridine-containing compound metabolic process","18/5177","39/20875",0.00300249020219942,0.00944365747659337,0.00482769933781006,"844202/838807/829387/816134/834149/835895/829123/820348/832736/844204/820179/825824/836418/827027/819022/825167/835185/829949",18
"GO:0008285","GO:0008285","negative regulation of cell population proliferation","19/5177","42/20875",0.00308222219859339,0.00964004979363712,0.00492809720392212,"829409/820094/836321/829930/831145/818213/839901/829435/825528/2745963/818554/817461/822160/28719406/5008183/5007978/5007837/28719424/28721166",19
"GO:0009112","GO:0009112","nucleobase metabolic process","19/5177","42/20875",0.00308222219859339,0.00964004979363712,0.00492809720392212,"835934/817163/814882/831093/828392/821577/843505/834380/832394/822396/831882/827413/844345/839964/828353/830985/820140/829642/824557",19
"GO:0009625","GO:0009625","response to insect","19/5177","42/20875",0.00308222219859339,0.00964004979363712,0.00492809720392212,"842951/831929/828466/818581/837277/832669/836263/816765/819038/841670/832546/830662/827728/820639/827011/836628/832365/830663/838211",19
"GO:0051129","GO:0051129","negative regulation of cellular component organization","19/5177","42/20875",0.00308222219859339,0.00964004979363712,0.00492809720392212,"826890/826889/817851/844335/843934/816495/822331/842079/830326/821383/841414/822195/822136/843509/844108/819717/821496/817921/835761",19
"GO:1990069","GO:1990069","stomatal opening","13/5177","25/20875",0.00310588738400762,0.00970046059711064,0.00495897985681889,"817442/816413/835111/835809/835064/835320/821136/827095/837805/832356/816623/828378/834664",13
"GO:0097237","GO:0097237","cellular response to toxic substance","22/5177","51/20875",0.00313888365234804,0.00978980495767291,0.00500465365549198,"834430/823972/834417/829652/822573/843831/831928/832538/820263/818766/835264/840148/832395/831532/826986/817365/844047/838544/2745823/820771/818746/828613",22
"GO:1903311","GO:1903311","regulation of mRNA metabolic process","39/5177","105/20875",0.00327077646244621,0.0101869155185126,0.00520766084802889,"837357/839244/819550/817252/841891/816260/829557/828876/837511/842359/835931/820492/842315/839689/824853/825027/836223/830307/844250/821797/844417/820485/837284/835204/828552/835713/816366/838495/837494/819966/837498/823551/817131/824886/832242/829635/837157/817747/826714",39
"GO:0008156","GO:0008156","negative regulation of DNA replication","7/5177","10/20875",0.00332860166696735,0.0102808611043451,0.00525568684258003,"819896/840218/831145/838621/820746/823971/816345",7
"GO:0010158","GO:0010158","abaxial cell fate specification","7/5177","10/20875",0.00332860166696735,0.0102808611043451,0.00525568684258003,"827490/3766682/831518/834270/817956/827914/819127",7
"GO:1902183","GO:1902183","regulation of shoot apical meristem development","7/5177","10/20875",0.00332860166696735,0.0102808611043451,0.00525568684258003,"824595/817830/834403/832197/827914/819127/817199",7
"GO:1904276","GO:1904276","regulation of wax biosynthetic process","7/5177","10/20875",0.00332860166696735,0.0102808611043451,0.00525568684258003,"823849/837710/829105/823914/844309/836367/836280",7
"GO:2000037","GO:2000037","regulation of stomatal complex patterning","7/5177","10/20875",0.00332860166696735,0.0102808611043451,0.00525568684258003,"823706/818982/814812/840218/837997/824585/818444",7
"GO:2000104","GO:2000104","negative regulation of DNA-templated DNA replication","7/5177","10/20875",0.00332860166696735,0.0102808611043451,0.00525568684258003,"819896/840218/831145/838621/820746/823971/816345",7
"GO:0010962","GO:0010962","regulation of glucan biosynthetic process","14/5177","28/20875",0.00347188622815092,0.0107085840785291,0.00547434343027947,"836456/839903/824909/839880/844225/836408/814637/821783/838257/833975/818766/830549/820845/843133",14
"GO:0006650","GO:0006650","glycerophospholipid metabolic process","55/5177","159/20875",0.00353749425317049,0.010895873183108,0.00557008763620768,"825529/842344/836333/836528/843440/843128/817224/838305/841357/829460/842869/835527/838646/835825/820151/814698/838226/817786/844110/835762/820638/822352/836530/841232/820816/824346/823397/821476/824669/828329/844205/830014/838801/819123/818514/826564/844425/829181/825233/825825/837048/842541/840007/840112/817761/834060/830139/839113/843694/821206/821418/821324/828608/828140/841281",55
"GO:0120254","GO:0120254","olefinic compound metabolic process","33/5177","86/20875",0.00361875956041158,0.0111308052685763,0.00569018744671615,"844376/841427/839345/830354/843034/820730/824340/824853/839501/837236/841665/817523/841263/828205/816478/835968/840023/842775/844069/842536/822475/830751/843028/834273/814962/814873/836367/841670/824033/816812/830302/836709/837753",33
"GO:0030307","GO:0030307","positive regulation of cell growth","11/5177","20/20875",0.00366902734744521,0.0112389161879159,0.00574545491220815,"835379/841427/844050/816488/842193/836519/824134/836710/3768804/821123/831668",11
"GO:0032950","GO:0032950","regulation of beta-glucan metabolic process","11/5177","20/20875",0.00366902734744521,0.0112389161879159,0.00574545491220815,"836456/839903/824909/839880/844225/836408/814637/821783/838257/830549/843133",11
"GO:0032951","GO:0032951","regulation of beta-glucan biosynthetic process","11/5177","20/20875",0.00366902734744521,0.0112389161879159,0.00574545491220815,"836456/839903/824909/839880/844225/836408/814637/821783/838257/830549/843133",11
"GO:0048481","GO:0048481","plant ovule development","27/5177","67/20875",0.00368583275783779,0.011259461712299,0.00575595800539052,"823706/818982/829108/839928/828657/829845/836321/841645/835328/827443/820551/843513/824706/818036/831518/830609/837734/816181/834270/3769880/837654/829937/838332/817126/834962/830895/839040",27
"GO:0061077","GO:0061077","chaperone-mediated protein folding","27/5177","67/20875",0.00368583275783779,0.011259461712299,0.00575595800539052,"830818/821056/836138/835701/831020/822117/828363/822115/821159/838174/836080/832368/828531/824566/827017/844343/838063/819073/832195/820549/821051/817771/825191/841996/835615/825753/823919",27
"GO:0006563","GO:0006563","L-serine metabolic process","15/5177","31/20875",0.00375714414742248,0.0114459446021204,0.00585129006565797,"825317/838807/829387/816271/832736/838445/826769/827027/819654/820166/818978/832872/821482/829949/821203",15
"GO:0051053","GO:0051053","negative regulation of DNA metabolic process","15/5177","31/20875",0.00375714414742248,0.0114459446021204,0.00585129006565797,"843928/819896/844335/822331/840218/831145/842079/838621/820746/821383/838055/823971/816345/837359/816317",15
"GO:0000819","GO:0000819","sister chromatid segregation","26/5177","64/20875",0.00380589005206039,0.011562853972881,0.00591105539420823,"837647/817851/842394/842804/833741/844213/834917/817411/823970/826806/838135/831404/841414/821972/824873/825338/822195/829267/844108/826539/830445/828385/841471/821496/817921/837359",26
"GO:0051606","GO:0051606","detection of stimulus","26/5177","64/20875",0.00380589005206039,0.011562853972881,0.00591105539420823,"824355/829335/842951/840038/841829/835039/821781/828764/826470/818867/832593/843110/831081/819329/842536/834676/832494/838430/824621/837483/817513/839300/830029/835257/814823/836451",26
"GO:0000375","GO:0000375","RNA splicing, via transesterification reactions","87/5177","271/20875",0.00382728590851604,0.0115962602934657,0.00592813306482103,"837571/837433/837895/835792/818519/842789/821504/817252/822178/839146/822199/835914/817187/816260/838277/831610/823865/831541/821276/841057/842359/821802/834235/829866/838997/820510/839314/836456/829822/844055/831486/831141/842382/842315/838690/825150/819377/840077/839371/830307/824230/844347/839262/842312/830755/835204/835215/828552/835713/843343/832834/834945/828654/844021/827792/819950/834443/820846/816366/827098/828163/821288/837494/839880/818985/836350/821913/837505/816389/816078/842881/841880/816925/837206/819371/5007874/843963/28719435/838948/829145/832713/820323/821881/827077/822397/829156/816705",87
"GO:0000377","GO:0000377","RNA splicing, via transesterification reactions with bulged adenosine as nucleophile","87/5177","271/20875",0.00382728590851604,0.0115962602934657,0.00592813306482103,"837571/837433/837895/835792/818519/842789/821504/817252/822178/839146/822199/835914/817187/816260/838277/831610/823865/831541/821276/841057/842359/821802/834235/829866/838997/820510/839314/836456/829822/844055/831486/831141/842382/842315/838690/825150/819377/840077/839371/830307/824230/844347/839262/842312/830755/835204/835215/828552/835713/843343/832834/834945/828654/844021/827792/819950/834443/820846/816366/827098/828163/821288/837494/839880/818985/836350/821913/837505/816389/816078/842881/841880/816925/837206/819371/5007874/843963/28719435/838948/829145/832713/820323/821881/827077/822397/829156/816705",87
"GO:0055080","GO:0055080","monoatomic cation homeostasis","83/5177","257/20875",0.00389161715167012,0.0117751780844293,0.00601959776513424,"830529/816911/843195/816413/827984/843138/837214/838600/823281/827086/820532/837550/841878/817306/838028/832773/814844/838297/832768/829337/835919/828981/840859/825814/817400/843934/820587/829247/824714/822503/817568/816680/828764/828013/823882/832740/826470/827941/832346/814776/819999/826992/841755/829919/821899/829226/829483/835841/829490/839411/832253/837332/824311/837965/829231/841529/835697/831874/832494/829682/816018/830010/843816/831259/827760/822112/836388/824760/842719/838710/824775/832582/824790/830293/835815/824087/838622/820771/835246/844014/824865/818723/824864",83
"GO:0016236","GO:0016236","macroautophagy","25/5177","61/20875",0.00391865444825538,0.0118409206227771,0.00605320605828068,"842344/818678/817683/824223/841427/821408/817795/834376/839551/827210/841861/824811/825235/820798/819941/825344/837027/828304/836271/835088/824121/822473/825165/820573/839424",25
"GO:0006801","GO:0006801","superoxide metabolic process","9/5177","15/20875",0.00394152170989839,0.0118778289365857,0.00607207398551914,"831928/820263/818766/843028/840148/832395/817365/821203/828613",9
"GO:0009130","GO:0009130","pyrimidine nucleoside monophosphate biosynthetic process","9/5177","15/20875",0.00394152170989839,0.0118778289365857,0.00607207398551914,"828392/828757/821577/816134/834088/832394/822396/823847/824557",9
"GO:0000041","GO:0000041","transition metal ion transport","31/5177","80/20875",0.00396720712197216,0.0118809305777373,0.00607365957785672,"842387/843195/843138/837214/820532/837550/817362/819373/831889/839621/817568/821636/832740/826992/833552/817239/834218/829490/817559/839411/832253/819414/820457/818427/823843/843816/842719/6240993/824775/841144/841143",31
"GO:0016197","GO:0016197","endosomal transport","31/5177","80/20875",0.00396720712197216,0.0118809305777373,0.00607365957785672,"831197/817638/838737/840321/829037/841276/836484/818380/830374/828155/823935/835435/843468/817306/824649/827690/832359/841472/839362/828883/829412/837130/843634/838666/822473/838765/830785/821573/816633/825902/834483",31
"GO:0034614","GO:0034614","cellular response to reactive oxygen species","16/5177","34/20875",0.00396918981184496,0.0118809305777373,0.00607365957785672,"817170/816846/826470/814834/831081/831928/826515/820263/835652/818766/840148/832395/826986/817365/838544/828613",16
"GO:0035194","GO:0035194","regulatory ncRNA-mediated post-transcriptional gene silencing","16/5177","34/20875",0.00396918981184496,0.0118809305777373,0.00607365957785672,"831597/823960/840143/817919/832154/831141/822389/819950/821960/828163/825332/837498/837047/820745/817365/826714",16
"GO:1902850","GO:1902850","microtubule cytoskeleton organization involved in mitosis","16/5177","34/20875",0.00396918981184496,0.0118809305777373,0.00607365957785672,"818131/832749/817411/819744/825034/826806/830483/831404/817129/825338/829419/826539/830445/824186/828385/819157",16
"GO:0009185","GO:0009185","ribonucleoside diphosphate metabolic process","24/5177","58/20875",0.00402149142804037,0.0120052555348461,0.00613721583395719,"816781/824459/837507/836279/844293/829034/824710/837904/842072/840138/821870/841468/824599/816505/835369/828758/829420/828564/816652/830052/816672/821399/820461/828759",24
"GO:0061014","GO:0061014","positive regulation of mRNA catabolic process","24/5177","58/20875",0.00402149142804037,0.0120052555348461,0.00613721583395719,"837357/839244/819550/841891/829557/837511/835931/820492/839689/825027/836223/844250/821797/844417/820485/837284/838495/819966/837498/823551/817131/832242/837157/826714",24
"GO:0048440","GO:0048440","carpel development","35/5177","93/20875",0.00403460201883244,0.0120122329799684,0.00614078277899731,"823706/818982/834213/829108/839928/828657/829845/836321/844261/841645/835328/827443/820551/843513/824706/829783/818036/831518/835969/830609/837734/842534/819300/816181/834270/3769880/837654/829937/838332/817126/834962/830895/814898/836841/839040",35
"GO:0071369","GO:0071369","cellular response to ethylene stimulus","35/5177","93/20875",0.00403460201883244,0.0120122329799684,0.00614078277899731,"834042/829335/842951/841829/832287/841891/838316/827786/831748/831889/841486/842193/830006/816475/821575/824340/823749/843708/816650/830438/817247/830846/817148/828205/833656/844046/830651/841751/821901/827463/829367/834444/825160/832590/830662",35
"GO:0032535","GO:0032535","regulation of cellular component size","23/5177","55/20875",0.00411126632575823,0.0121922254412323,0.006232796862334,"818584/829506/819896/820555/843934/836706/821075/842992/831959/816495/836350/840218/827328/833791/816795/815101/837610/822136/843509/819717/822519/835761/834664",23
"GO:0090066","GO:0090066","regulation of anatomical structure size","23/5177","55/20875",0.00411126632575823,0.0121922254412323,0.006232796862334,"818584/829506/819896/820555/843934/836706/821075/842992/831959/816495/836350/840218/827328/833791/816795/815101/837610/822136/843509/819717/822519/835761/834664",23
"GO:0006760","GO:0006760","folic acid-containing compound metabolic process","17/5177","37/20875",0.00411692634854167,0.0121922254412323,0.006232796862334,"844202/838807/829387/816134/834149/835895/829123/820348/832736/844204/820179/825824/836418/827027/819022/825167/829949",17
"GO:0031647","GO:0031647","regulation of protein stability","17/5177","37/20875",0.00411692634854167,0.0121922254412323,0.006232796862334,"830548/835244/837451/835701/842458/830613/835698/820364/843204/819840/843442/831638/828762/817344/836330/842016/818854",17
"GO:0009081","GO:0009081","branched-chain amino acid metabolic process","22/5177","52/20875",0.00418426658129777,0.012375218138321,0.00632634469851387,"817221/838431/824015/826975/836707/821584/840006/844395/843742/821977/820166/838755/841433/837542/824130/831490/832366/831270/832365/825068/821508/818912",22
"GO:0000302","GO:0000302","response to reactive oxygen species","57/5177","167/20875",0.00420536473625633,0.0124165546833491,0.00634747638520987,"837252/818982/826870/833746/826396/817170/827786/840339/841709/818936/816846/835919/842110/821212/819402/835603/828013/828409/826470/835175/827412/829652/834313/829366/819838/836437/814834/831081/831928/816448/818362/817499/826515/820263/835652/818766/829751/823899/840148/827463/832395/826986/817365/844047/837805/838544/841843/820628/836093/835307/824775/824790/824087/836451/844085/826480/828613",57
"GO:0010099","GO:0010099","regulation of photomorphogenesis","18/5177","40/20875",0.0042093790765076,0.0124165546833491,0.00634747638520987,"829866/816650/833693/834663/821382/836463/837417/817016/841922/830543/816538/836466/824019/817696/843330/827568/822525/830062",18
"GO:0051225","GO:0051225","spindle assembly","21/5177","49/20875",0.00423611804669837,0.0124789210622687,0.0063793587493212,"832060/817860/834908/841493/836370/817411/818733/826806/825867/831628/831404/828826/841412/821494/836862/819026/826539/827876/828385/829194/823923",21
"GO:0042274","GO:0042274","ribosomal small subunit biogenesis","34/5177","90/20875",0.00424576810589745,0.0124908481215717,0.00638545599039986,"825150/843564/838163/820129/818304/843569/818377/832832/843064/832151/820367/821308/819179/818985/821120/815456/831956/818188/834844/824424/839564/831372/831470/830810/836535/831405/836238/820324/841305/817766/825283/824556/818500/836779",34
"GO:0000027","GO:0000027","ribosomal large subunit assembly","12/5177","23/20875",0.00430910220536999,0.0126604715651845,0.00647216932031856,"843746/833970/822138/843744/841726/838435/820296/826559/837036/820785/818531/824694",12
"GO:0002376","GO:0002376","immune system process","88/5177","276/20875",0.00449778534605435,0.0131974491075016,0.00674667801908152,"835112/835244/834042/844066/842736/824721/831155/818077/837675/818982/830452/828626/823405/824749/837775/820713/834376/828219/839551/817049/829025/841792/827786/836617/819889/843615/843068/822098/824259/819056/835219/829785/832154/835956/841968/834562/820048/835513/840859/832289/823806/828532/825317/844250/816580/830463/821960/820989/818340/843123/833656/831393/830997/817403/837047/824072/835090/841140/826859/824311/829854/834676/822525/829954/840148/844348/820159/836263/830860/816765/844098/830859/816346/841622/839602/838790/836613/818299/829806/823681/830662/816736/828579/829949/828519/822807/816705/819126",88
"GO:0006576","GO:0006576","biogenic amine metabolic process","28/5177","71/20875",0.00450970904219084,0.0132150475217944,0.00675567451786801,"844376/826468/831666/825074/822530/818849/830713/842894/817290/839817/817519/822144/842096/843367/838993/830442/840058/816765/829093/832073/843886/837292/836210/826458/821324/832011/818195/840056",28
"GO:0006534","GO:0006534","cysteine metabolic process","13/5177","26/20875",0.00481507320607144,0.0140728876140751,0.00719421160540162,"825317/825386/837370/824872/816271/841263/821292/819654/818978/843612/832872/825376/821203",13
"GO:0007186","GO:0007186","G protein-coupled receptor signaling pathway","13/5177","26/20875",0.00481507320607144,0.0140728876140751,0.00719421160540162,"836497/817170/820529/816624/825532/825517/829157/829597/816878/832779/814637/824311/816623",13
"GO:0006108","GO:0006108","malate metabolic process","10/5177","18/20875",0.00507773185222393,0.0147450390579039,0.00753782265740379,"828222/819364/844314/816808/815842/841757/834351/835945/835168/830825",10
"GO:0006896","GO:0006896","Golgi to vacuole transport","10/5177","18/20875",0.00507773185222393,0.0147450390579039,0.00753782265740379,"819740/833947/843468/827505/827690/831546/832756/830501/824714/828557",10
"GO:0007088","GO:0007088","regulation of mitotic nuclear division","10/5177","18/20875",0.00507773185222393,0.0147450390579039,0.00753782265740379,"817851/844213/823970/830326/841414/824955/822195/844108/821496/817921",10
"GO:1902369","GO:1902369","negative regulation of RNA catabolic process","10/5177","18/20875",0.00507773185222393,0.0147450390579039,0.00753782265740379,"829557/828876/824853/836223/832242/829635/843502/829314/828579/824514",10
"GO:1901698","GO:1901698","response to nitrogen compound","71/5177","217/20875",0.00507811210604045,0.0147450390579039,0.00753782265740379,"823706/834789/819048/834719/818982/841427/829054/816666/841584/816762/829409/829119/841891/838406/826675/839643/839879/838646/835111/843967/828542/825823/831889/832768/827088/840859/817830/821973/821668/825015/818581/825905/818944/824972/825317/834316/829556/5007658/5007825/841489/823765/816928/818381/817372/816478/825654/831023/820882/824311/816055/842536/843325/829682/840058/817513/833476/825203/844047/836772/837576/837095/827247/827245/840056/841156/816658/827246/825468/827243/839505/825470",71
"GO:0032350","GO:0032350","regulation of hormone metabolic process","14/5177","29/20875",0.00519715266709394,0.0150710669019759,0.00770449160011326,"844376/839626/819999/829931/843141/829919/821957/834284/829035/839108/818903/843886/819146/828993",14
